rock,certainty,atoms,invented,moon,english
kiz.mad,restored,2,1,hiCal,whip
kiz.mak,restored,2,1,hizak,exact
kiz.mit,restored,2,1,hizet,impersonate
kiz.mud,restored,2,1,hiCor,either
kiz.mun,restored,2,1,hizun,equilibrium
kiz.mut,restored,2,1,hizut,ease
kiz.nik,held,2,0,hiznik,neglect
kub.dik,held,2,0,hoblik,oblique
kub.min,restored,2,1,hoben,obey
kub.mub,restored,2,1,hubob,hub
kub.mux,restored,2,1,kubox,conquer
kud.bam,restored,2,2,korb,cone
kud.ban,held,2,0,korban,victim
kud.but,held,2,0,horbot,orb
kud.gam,restored,2,2,korg,encounter
kud.gan,held,2,0,horgan,organic
kud.jam,restored,2,2,hudj,vowel u sound
kud.jiz,held,2,0,kodjiz,caliber
kud.jun,held,2,0,hudjun,huge
kud.mab,restored,2,1,kolab,collaborate
kud.mad,restored,2,2,hold,h sound
kud.mad,restored,2,2,hord,ahead
kud.mad,restored,2,2,kold,cold
kud.mad,restored,2,1,hodar,odor
kud.mad,restored,2,1,koral,coral
kud.mag,restored,2,1,korag,core
kud.mak,restored,2,2,kork,curl
kud.man,restored,2,1,holan,hull
kud.mas,restored,2,2,hors,horse
kud.mas,restored,2,1,kuras,curious
kud.mat,restored,2,2,hort,heart (body)
kud.mat,restored,2,2,kort,court (justice)
kud.mat,held,2,0,hurmat,hermit
kud.mav,restored,2,1,kolav,rack
kud.max,restored,2,2,horx,oh
kud.max,restored,2,2,korx,xor
kud.max,restored,2,2,kulx,answer
kud.mid,restored,2,1,holid,holy
kud.mig,restored,2,1,korig,ore
kud.mik,restored,2,1,hodik,ode
kud.min,restored,2,1,holiq,howl
kud.min,restored,2,1,hurin,hurry
kud.mis,restored,2,1,hores,heresy
kud.mis,restored,2,1,koles,coalesce
kud.mit,restored,2,1,kolet,collate
kud.mud,restored,2,1,korod,corrode
kud.mud,restored,2,1,korol,quarrel
kud.mud,restored,2,1,kulor,peculiar
kud.mun,restored,2,1,kurun,cabbage
kud.mus,restored,2,1,kulos,meticulous
kud.mut,restored,2,1,hurot,heir
kud.mut,restored,2,1,kolot,coyote
kud.nab,held,2,0,kornab,corn
kud.nad,held,2,0,kornar,corner
kud.nam,restored,2,2,horn,horn (animal)
kud.nam,restored,2,2,korn,category
kud.nam,restored,2,1,kulam,coulomb
kud.nit,held,2,0,hornit,wasp
kud.vam,restored,2,2,holv,elbow
kud.vam,restored,2,2,kurv,curve
kud.vid,held,2,0,korvid,corvid
kud.zim,held,2,0,holzem,latter
kuj.man,restored,2,1,kujan,recursion
kum.ban,restored,2,1,koman,coma
kum.dik,held,2,0,kumrik,back up
kum.gad,restored,2,1,hogal,ogle
kum.gud,restored,2,1,hogor,hoard
kum.kam,strained,2,3,hok,okay
kum.kam,strained,2,3,huk,hook
kum.kam,strained,2,3,kok,disagree
kum.kan,restored,2,1,kukan,"cock (action, gun)"
kum.kat,restored,2,1,kukat,infamy
kum.kin,restored,2,1,koken,coke
kum.kud,restored,2,1,hokur,occur
kum.kum,held,2,0,kumkum,kettle
kum.nad,restored,2,1,humad,humid
kum.nat,restored,2,1,kumat,pear
kum.taj,held,2,0,kumtaj,back down
kun.dam,restored,2,2,kund,kind (good)
kun.dip,held,2,0,koqdip,vacate
kun.duk,held,2,0,konduk,conduct (electricity)
kun.gat,held,2,0,huqgat,aunt/uncle
kun.kam,restored,2,2,huqk,hunger
kun.mak,restored,2,1,hunak,harpoon
kun.mas,restored,2,1,honas,onus
kun.mat,restored,2,1,hoqat,owe
kun.mat,held,2,0,hunmat,frantic
kun.mik,restored,2,1,hunik,sea urchin
kun.min,restored,2,1,honiq,hoe
kun.mut,restored,2,1,honot,swindle
kun.sad,held,2,0,konsad,coincide
kun.vun,held,2,0,hoqvun,hold on
kup.mad,restored,2,1,hopal,opal
kup.mad,restored,2,1,kopal,compel
kup.man,restored,2,1,hopan,opine
kup.muk,restored,2,1,hopok,perky
kup.mun,restored,2,1,kupun,coal
kus.mid,restored,2,1,hosil,tent
kus.mud,restored,2,1,kusol,console (help)
kus.tam,restored,2,2,host,thirst
kus.tan,held,2,0,hostan,host
kus.tik,held,2,0,hostik,osteichthyes
kut.mak,restored,2,1,hutak,seam
kut.man,restored,2,1,kotan,quota
kut.mas,restored,2,1,kotas,quote
kut.mat,restored,2,1,hotat,scallop
kut.mun,restored,2,1,kutun,cottonwood (tree)
kut.mut,restored,2,1,hutut,hoot
kut.num,restored,2,1,hutom,hut
kut.xam,restored,2,2,hutx,itch
kut.xik,held,2,0,hutxik,train (car)
kut.xit,held,2,0,hutxit,accustom
kut.xuk,held,2,0,hutxuk,fetch
kuv.man,restored,2,1,hovan,debt
kuv.mat,restored,2,1,kovat,covet
kuv.mis,restored,2,1,hovis,oversee
kuv.nim,restored,2,1,kovem,cove
kux.mun,restored,2,1,kuxon,cushion
kuz.mid,restored,2,1,hozir,hose
kuz.min,restored,2,1,kozin,cozy
kuz.nam,restored,2,1,kuzam,lavender (vegetable)
mab.mas,restored,2,1,mabac,mob
mab.mud,restored,2,1,wabol,wobble
mad.bud,held,2,0,marbol,marble
mad.bud,held,2,0,warbol,warble
mad.gam,restored,2,2,marg,old
mad.jam,restored,2,2,madj,image
mad.jat,held,2,0,madjat,dive
mad.jin,held,2,0,madjiq,video
mad.jin,held,2,0,marjin,margin
mad.jiz,held,2,0,wadjiz,wedge
mad.mad,restored,2,2,wald,wild
mad.mad,restored,2,1,marad,nurse
mad.mad,restored,2,1,wadal,waddle
mad.maf,restored,2,1,madaf,shelf
mad.mak,restored,2,2,wark,work
mad.mak,restored,2,1,marak,soup
mad.man,restored,2,2,marm,mammal
mad.man,restored,2,1,walan,wall
mad.map,restored,2,2,warp,vowel large A sound
mad.mas,restored,2,2,mars,mass
mad.mat,restored,2,2,malt,metal
mad.mat,restored,2,1,madat,revel
mad.max,restored,2,2,marx,mesh (inter-)
mad.max,restored,2,2,warx,worship
mad.mid,restored,2,1,madil,armadillo
mad.mid,restored,2,1,marid,sick
mad.mid,restored,2,1,walid,bring forth
mad.min,restored,2,1,malin,filth
mad.min,restored,2,1,wariq,whir
mad.mis,restored,2,1,maric,marry
mad.mit,restored,2,1,walet,wallet
mad.miz,restored,2,1,maliz,sermon
mad.mud,restored,2,1,madol,muddle
mad.mud,restored,2,1,malor,maul
mad.muf,restored,2,1,maruf,decend
mad.muk,restored,2,1,malok,king
mad.mun,restored,2,1,marun,maroon
mad.mun,restored,2,1,waloq,wallow
mad.nam,restored,2,2,marn,muon
mad.nam,restored,2,1,madam,intoxicate
mad.nim,restored,2,1,madim,uniform (clothing)
mad.nit,held,2,0,marnet,marinate
mad.num,restored,2,1,malum,special
mad.vud,held,2,0,marvol,marvel
mad.zad,held,2,0,malzal,frizz
mad.zam,restored,2,2,marC,quite
mag.dif,held,2,0,magref,rake
mag.maf,restored,2,1,magaf,boot (shoe)
mag.man,restored,2,1,magan,dock
mag.mat,restored,2,1,magat,maggot
mag.mif,restored,2,1,magef,epidemic
mag.min,restored,2,1,wagin,wag
mag.mud,restored,2,1,magur,tuna
mag.mup,restored,2,1,magop,mug (rob)
mag.mux,restored,2,1,magux,tray
mag.zam,restored,2,2,magz,moss
mag.zin,held,2,0,magzin,magazine
mak.mad,restored,2,1,wakar,revere
mak.maz,restored,2,1,makaz,muck
mak.muv,restored,2,1,makov,grief
mak.niz,held,2,0,makniz,mechanism
mak.sam,restored,2,2,maks,maximum
mak.san,held,2,0,waksan,wax
mak.sim,held,2,0,maksim,maxim
mak.xan,held,2,0,wakxaq,extrovert
man.dam,restored,2,2,wand,wind (coil)
man.din,held,2,0,manden,mundane
man.fak,held,2,0,manfak,manufacture
man.gud,held,2,0,waqgul,stubborn
man.gun,held,2,0,waqgoq,staff
man.kam,restored,2,2,maqk,monkey
man.kud,held,2,0,maqkur,manicure
man.mad,restored,2,1,mamar,sorrow
man.mad,restored,2,1,wanal,stoop
man.maj,restored,2,1,manaj,manage
man.mak,restored,2,1,wanak,whine
man.man,strained,2,3,mam,mother
man.man,restored,2,1,manan,dose
man.mat,restored,2,1,mamat,debate
man.mat,restored,2,1,manat,ponder
man.mig,restored,2,1,mamig,mummy
man.mip,restored,2,1,mamip,mime
man.mud,restored,2,1,manor,manner
man.muk,restored,2,1,manok,motor
man.mun,restored,2,1,manun,passion
man.mun,restored,2,1,wanun,dusk
man.mut,restored,2,1,manut,occuptation
man.muz,restored,2,1,manuC,humanity
man.pad,held,2,0,waqpal,trump
man.pud,held,2,0,manpol,monopoly
man.tam,restored,2,2,want,want
man.tin,held,2,0,wantin,teen
man.xan,held,2,0,manxan,shy
man.zin,held,2,0,wanzeq,intact
map.maz,restored,2,1,wapaz,wipe
map.min,restored,2,1,mapen,mop
map.mun,restored,2,1,mapon,habitat
mas.kam,restored,2,2,mask,mask
mas.kit,held,2,0,maskit,musk
mas.maf,restored,2,1,wasaf,depict
mas.mib,restored,2,1,masib,party
mas.mid,held,2,0,masmir,nail (carpentry)
mas.mud,restored,2,1,masol,mussel
mas.mud,restored,2,1,masor,saw (tool)
mas.mud,restored,2,1,wasol,whistle
mas.mut,restored,2,1,masut,character (nature)
mas.muz,restored,2,1,masoz,territory
mas.tam,restored,2,2,mast,member
mas.tim,held,2,0,mastim,must (smell)
mat.mad,restored,2,1,matar,shower (water)
mat.mud,restored,2,1,matod,nematoda
mat.mud,restored,2,1,mator,mutter
mat.sav,held,2,0,matsav,situation
mat.xam,restored,2,2,matx,symmetry
mat.xam,restored,2,2,watx,watch
mat.xud,held,2,0,matxor,mature
mav.mat,restored,2,1,mavat,die
mav.muk,restored,2,1,mavok,maze/labyrinth
mav.mun,restored,2,1,mavon,introduction
max.kin,held,2,0,maxkin,pledge
max.min,restored,2,1,waxin,sardine
max.mut,restored,2,1,maxot,oar (boat)
max.muv,restored,2,1,maxov,feedback
maz.dig,held,2,0,mazlig,fork (utensil)
maz.dug,held,2,0,mazlog,muzzle
maz.mad,restored,2,1,mazal,luck
maz.man,restored,2,1,waCan,shore
maz.mis,restored,2,1,mazic,muze
maz.nim,restored,2,1,wazim,sock (foot)
mib.mad,restored,2,1,webar,weber (measurement)
mid.jad,held,2,0,wedjar,wager
mid.jam,restored,2,2,widj,10^45
mid.jim,held,2,0,wedjim,wage
mid.jip,held,2,0,wedjip,critical
mid.jit,held,2,0,widjet,widget
mid.jun,held,2,0,wedjun,hypocrite
mid.mad,restored,2,2,wird,weird
mid.mad,restored,2,1,midar,myriad
mid.mad,restored,2,1,mirad,revolt
mid.mad,restored,2,1,wedal,tang
mid.maj,restored,2,1,miraj,mirage
mid.mak,restored,2,1,melak,mail
mid.mak,restored,2,1,mirak,miracle
mid.man,restored,2,1,midan,media
mid.man,restored,2,1,milan,mill
mid.man,held,2,0,mirman,fraud
mid.mas,restored,2,2,widc,width
mid.mat,restored,2,2,mirt,meter
mid.mat,restored,2,1,milat,cement
mid.mig,restored,2,1,welig,weigh
mid.min,restored,2,1,miriq,merry
mid.min,restored,2,1,weliq,wail
mid.mit,restored,2,1,milit,filling
mid.mud,restored,2,1,midur,compartment
mid.mud,restored,2,1,widor,weed
mid.mun,restored,2,1,medun,median (math)
mid.mun,restored,2,1,melon,melon (vegetable)
mid.mun,restored,2,1,wilon,willow
mid.muz,restored,2,1,meduz,jellyfish
mid.vin,held,2,0,milvin,kite
mif.kad,held,2,0,mifkad,census
mif.man,restored,2,1,wifan,iff
mig.mit,restored,2,1,miget,mitigate
mig.mud,restored,2,1,migor,meager
mij.mad,restored,2,1,mejar,major
mik.mad,restored,2,1,mikar,survey
mik.mid,restored,2,1,mekir,err
mik.mid,restored,2,1,mikil,burrow
mik.nim,restored,2,1,wekim,wake
mik.sam,restored,2,2,miks,mix
mik.xud,held,2,0,mekxud,mute
mik.xud,held,2,0,mikxur,mixture
min.bim,restored,2,1,winim,ween
min.din,held,2,0,mendin,mend
min.kam,restored,2,2,miqk,who
min.kis,held,2,0,wiqkis,wink
min.mad,restored,2,1,winar,win
min.maf,restored,2,1,winaf,wean
min.mag,restored,2,1,minag,custom/traditional practice
min.mak,restored,2,1,menak,money
min.mak,restored,2,1,mimak,mimic
min.mak,restored,2,1,wenak,wane
min.man,strained,2,3,wem,warm
min.man,strained,2,3,wim,bounty
min.man,restored,2,1,minan,offering
min.mas,restored,2,1,memac,mammoth
min.mas,restored,2,1,menas,menace
min.mat,restored,2,1,menat,mane
min.mat,held,2,0,miqmat,muskox
min.mik,restored,2,1,memik,maim
min.min,restored,2,1,miniq,mean (verb)
min.mit,restored,2,1,minet,internet
min.mud,restored,2,1,minor,lamp
min.mud,restored,2,1,wimul,whim
min.muk,restored,2,1,minuk,serenity
min.mun,restored,2,1,memon,memo
min.sad,held,2,0,minsar,prism
min.sud,held,2,0,minsul,miniscule
min.tam,restored,2,2,ment,mate
min.tan,held,2,0,mintan,mint (make)
min.tin,held,2,0,menten,maintain
min.xun,held,2,0,wenxun,meek
min.zam,restored,2,2,minz,means
min.zun,held,2,0,wenzoq,sedate
mip.mad,restored,2,1,mepal,maple
mip.mik,restored,2,1,wipik,weep
mip.mut,restored,2,1,miput,minority
mis.kad,held,2,0,weskar,whisker
mis.kas,held,2,0,wiskac,whisk
mis.kuz,held,2,0,miskuz,promiscuous
mis.mad,restored,2,1,micad,method
mis.mad,restored,2,1,misal,missile
mis.mak,restored,2,1,micak,myth
mis.mat,restored,2,1,misat,protest
mis.mat,held,2,0,mismat,certificate
mis.mid,restored,2,1,mesid,stumble
mis.mis,held,2,0,mismis,apricot
mis.mit,restored,2,1,meset,emaciate
mis.mud,restored,2,1,mesor,tradition
mis.muk,restored,2,1,misok,erase
mis.pud,held,2,0,wispur,whisper
mit.fud,held,2,0,metfor,metaphor
mit.mad,restored,2,1,metar,chord (math)
mit.mad,restored,2,1,wital,whittle
mit.mak,restored,2,1,metak,tension
mit.man,restored,2,1,metan,thing about the thing (meta-)
mit.min,restored,2,1,witin,witty
mit.nis,held,2,0,witnes,witness
mit.xam,restored,2,2,wetx,which
mit.xam,restored,2,2,witx,w sound
miv.dak,held,2,0,mivrak,telegram
miv.mad,restored,2,1,wevar,waver
miv.mas,restored,2,1,wevac,waive
mix.kan,held,2,0,mixkan,ointment
mix.mak,restored,2,1,wixak,scarf
miz.daz,held,2,0,mezraz,mesmerize
miz.mad,restored,2,1,weCar,weather
miz.mad,restored,2,1,wiCar,wither
miz.mad,restored,2,1,wizal,weasel
miz.man,restored,2,1,mezan,maze
miz.nam,restored,2,1,mizam,initiative
miz.nim,restored,2,1,miCim,ticket
mub.mad,restored,2,1,mobal,mobile
mud.ban,held,2,0,wolban,buddy
mud.gaj,held,2,0,morgaj,mortgage
mud.mad,restored,2,2,mold,mold (shape)
mud.mad,restored,2,2,mord,manifold
mud.mad,restored,2,2,wold,world
mud.maf,restored,2,2,morf,morph
mud.maf,restored,2,2,wolf,wolf
mud.man,restored,2,2,wurm,worm
mud.man,restored,2,1,woraq,wary
mud.map,restored,2,2,morp,10^36
mud.mas,restored,2,2,worc,worth
mud.mat,restored,2,2,molt,vowel large O sound
mud.mib,restored,2,1,murib,suspicious
mud.min,restored,2,1,moleq,mole
mud.min,restored,2,1,woriq,worry
mud.nam,restored,2,2,morn,m sound
mud.nus,held,2,0,wornuc,warn
mud.vam,restored,2,2,morv,maybe
mud.vam,restored,2,2,worv,weave
mud.vig,held,2,0,morvig,mighty
mud.zam,restored,2,2,molz,mow (grass)
muf.mud,restored,2,1,mufol,muffle
mug.man,restored,2,1,wugan,extraneous
muk.man,restored,2,1,mukan,dumb
muk.xam,held,2,0,mokxam,fly (bug)
mun.dam,held,2,0,mundam,bald
mun.dun,held,2,0,wundun,wound
mun.man,strained,2,3,wom,well (good)
mun.man,strained,2,3,wum,swim
mun.man,strained,2,3,wum,womb
mun.min,restored,2,1,moniq,moan
mun.min,restored,2,1,mumiq,moo
mun.muk,restored,2,1,wonuk,snail
mup.sam,restored,2,2,wups,whoops
mus.kam,held,2,0,muskam,convention
mus.kit,held,2,0,moskit,mosquito
mus.mad,restored,2,1,mosad,institution
mus.mag,restored,2,1,musag,concept
mus.man,restored,2,1,musaq,aardvark
mus.mit,restored,2,1,musit,overall
mus.tam,restored,2,2,most,most (-est) (large-collection-partition-focus)
mus.tax,held,2,0,mustax,mustache
mut.mif,restored,2,1,motif,motif
mut.min,restored,2,1,mutin,mutiny
mut.miv,restored,2,1,motiv,motive
mut.mun,restored,2,1,muton,moot
mut.pik,held,2,0,motpik,peak
mut.xad,held,2,0,mutxal,mutual
mut.xam,restored,2,2,mutx,much (large-lot-focus)
mut.xam,held,2,0,wutxam,lunch
mut.xuk,held,2,0,wutxuk,vapid
muv.mun,restored,2,1,muvun,move on
mux.mak,restored,2,1,muxak,prolonged
mux.mit,restored,2,1,muxit,mush
muz.dan,held,2,0,woCran,whether
muz.dig,held,2,0,muzrig,muse
muz.mik,restored,2,1,muzik,music
muz.mud,restored,2,1,muzul,muscle
nab.din,held,2,0,nabliq,knob
nab.man,restored,2,1,naban,nub
nab.mug,restored,2,1,nabog,genius
nad.bam,restored,2,2,narb,neighbor
nad.jam,restored,2,2,nadj,knowledge
nad.mad,restored,2,1,nadad,wander
nad.mad,restored,2,1,nadar,cnidaria
nad.mak,restored,2,2,nark,any
nad.mak,restored,2,1,nadak,nod
nad.mat,restored,2,2,nart,neutron
nad.mit,restored,2,1,naret,narrate
nad.miv,restored,2,1,nadiv,generous
nad.mun,restored,2,1,naroq,narrow
nad.mut,restored,2,1,nadot,banish
nad.vam,restored,2,2,narv,river
nad.zam,restored,2,2,nalz,analyse
naf.mak,restored,2,1,nafak,capacity
nag.mak,restored,2,1,nagak,goad
nag.min,restored,2,1,nagin,eel
nag.mud,restored,2,1,nagud,contrast
nag.mun,restored,2,1,nagon,melody
naj.mat,restored,2,1,najat,nauseate
nak.mad,restored,2,1,nakal,palm tree
nak.mik,restored,2,1,nakik,crevice
nak.mud,restored,2,1,nakul,cervidae
nak.sud,held,2,0,naksur,knock out
nam.dan,held,2,0,namraq,humble
nam.nad,restored,2,2,nand,nand
nam.nad,restored,2,1,namal,port
nam.nam,strained,2,3,nan,negate
nam.naz,restored,2,2,nanz,noise
nam.nit,held,2,0,namnet,nominate
nam.pam,restored,2,2,namp,magnet
nap.mad,restored,2,1,napar,nap
nap.mik,restored,2,1,napek,inflate
nap.mut,restored,2,1,napot,sift
nap.tas,held,2,0,naptas,neptune
nas.mid,restored,2,1,nasir,ally
nas.mig,restored,2,1,nasig,retreat
nas.mut,restored,2,1,nasot,attempt
nas.tik,held,2,0,nastik,skeptic
nas.tin,held,2,0,nastin,nasty
nat.man,restored,2,1,natan,gnat
nat.maz,restored,2,2,natz,glory
nat.mid,restored,2,1,natir,monitor
nat.min,restored,2,1,natiq,knight
nat.nim,restored,2,1,natim,parallax
nat.sik,held,2,0,natsik,phocidae (seal animal)
nat.xam,restored,2,2,natx,n sound
nat.xav,held,2,0,natxav,notch
nav.git,held,2,0,navget,navigate
nav.muk,restored,2,1,navuk,prophesy
nax.maf,restored,2,1,naxaf,breeze
nax.nad,held,2,0,naxnal,national
nib.mud,restored,2,1,nebul,nebula
nid.mad,restored,2,1,nelar,document
nid.mid,restored,2,1,nedir,vow
nid.min,restored,2,1,neliq,neigh
nid.mit,restored,2,1,nilet,annihilate
nid.mud,restored,2,1,nidol,needle
nid.mud,restored,2,1,nilod,neon
nid.nam,restored,2,1,nilam,restraint
nid.van,held,2,0,nirvan,extinguish
nid.vus,held,2,0,nirvos,nervous
nif.mid,restored,2,1,nefil,tumble
nig.mif,restored,2,1,negif,virus
nig.mux,restored,2,1,negox,negotiate
nij.mak,restored,2,1,nijak,specific
nik.mad,restored,2,1,nekad,naked
nik.mud,restored,2,1,nekud,dot
nik.nam,restored,2,1,nekam,revenge
nik.nas,held,2,0,niknas,enter a state
nik.num,held,2,0,niknum,nickname
nik.sam,restored,2,2,neks,10^27
nim.nam,strained,2,3,niq,omniscient
nim.nuk,restored,2,1,nimuk,justification
nis.mad,restored,2,1,nesal,nestle
nis.mag,restored,2,1,nesag,steer
nis.man,restored,2,1,nisan,necessary
nis.mig,restored,2,1,nisig,recession
nit.mak,restored,2,1,nitak,chunk
nit.muk,restored,2,1,nituk,severing
niv.mad,restored,2,1,neval,navel
niv.mad,restored,2,1,nival,harp
niv.nim,restored,2,1,nivim,prophecy
nix.man,restored,2,1,nexan,nation
nix.min,restored,2,1,nixin,herring (fish)
niz.dan,held,2,0,qizlan,quiz
niz.mak,restored,2,1,nizak,damage
nub.mud,restored,2,1,nubol,nibble
nud.jip,held,2,0,nudjip,nude
nud.mad,restored,2,2,nord,order
nud.mad,held,2,0,normal,normal
nud.maf,restored,2,2,nurf,vowel large U sound
nud.mak,restored,2,2,nork,nor
nud.man,restored,2,2,norm,normal (math)
nud.mas,restored,2,2,norc,north
nud.mas,restored,2,2,nors,having some aspects of (-ish)
nud.max,restored,2,2,norx,nourish
nud.nam,restored,2,2,norn,knee
nud.vam,restored,2,2,nurv,nerve
nuk.man,restored,2,1,nukan,nick
nuk.mis,restored,2,1,nukis,nut
num.ban,restored,2,1,numan,numb
num.din,held,2,0,nomliq,anomaly
num.nak,restored,2,2,nuqk,bear (animal)
num.nam,strained,2,3,non,not (un- or -im)
num.nam,strained,2,3,nuq,bond
nus.mad,restored,2,1,nosal,proceed
nus.mip,restored,2,1,nosep,passenger
nus.tam,restored,2,2,nust,embed
nut.fak,held,2,0,notfak,notify
nut.man,restored,2,1,nutan,newton (force)
nut.mis,restored,2,1,notis,notice
nut.mit,restored,2,1,notet,annotate
nuv.mad,restored,2,1,noval,novel
nuv.mak,restored,2,1,novak,realize
nuz.mud,restored,2,1,nuzol,nuzzle
nuz.mud,restored,2,1,nuzul,lodge
pad.jam,restored,2,2,padj,edge
pad.mab,restored,2,2,prab,probable
pad.mab,restored,2,1,parab,parable
pad.mad,restored,2,2,pard,pod
pad.mad,restored,2,2,plar,play
pad.maf,restored,2,1,palaf,tame
pad.mag,restored,2,2,prag,pig
pad.mag,restored,2,1,parag,poppy
pad.mak,restored,2,2,park,park (car)
pad.mak,restored,2,2,plak,pluck
pad.man,restored,2,2,plan,plan
pad.man,restored,2,1,palan,pollen
pad.man,restored,2,1,palaq,nifty
pad.man,held,2,0,padman,lotus
pad.map,restored,2,2,parp,perpendicular
pad.map,restored,2,2,plap,glottal stop
pad.mas,restored,2,2,plas,compassion
pad.mas,restored,2,2,pras,press (force)
pad.mat,restored,2,2,part,part
pad.mat,restored,2,2,prat,apart
pad.mat,restored,2,1,padat,topple
pad.mat,restored,2,1,palat,pilot
pad.mat,restored,2,1,parat,pirate
pad.mav,restored,2,1,parav,involve
pad.max,restored,2,2,plax,accomplish
pad.max,restored,2,2,prax,ash
pad.max,restored,2,1,parax,perish
pad.maz,restored,2,2,praz,prize
pad.mig,restored,2,2,pleg,plague
pad.mik,restored,2,2,plek,their
pad.mik,restored,2,2,prik,opaque
pad.min,restored,2,2,plen,plane (geometry)
pad.min,restored,2,2,plin,discipline
pad.mip,restored,2,2,plep,plop
pad.mis,restored,2,2,pres,pressure
pad.mit,restored,2,2,plet,plate
pad.mit,held,2,0,parmit,permit
pad.mix,restored,2,2,prex,precious
pad.mix,restored,2,1,palix,polish
pad.miz,restored,2,2,pliz,please
pad.mud,restored,2,2,plod,implode
pad.mud,restored,2,2,plud,pound (measure)
pad.mud,restored,2,1,padol,puddle
pad.mud,restored,2,1,palor,power
pad.mud,held,2,0,palmor,froth
pad.muk,restored,2,2,pruk,pick
pad.mun,restored,2,2,plon,pion
pad.mun,restored,2,1,palon,hostile
pad.mup,restored,2,2,plup,poop
pad.mut,restored,2,2,prot,proton
pad.mut,restored,2,1,padot,simmer
pad.muv,restored,2,2,pruv,prove
pad.muz,restored,2,2,proz,for/purpose
pad.nam,restored,2,2,parn,purr
pad.nam,restored,2,2,pram,primordial
pad.nim,restored,2,2,prim,prime (primative)
pad.num,restored,2,1,parom,pile
pad.vam,held,2,0,parvam,perform
pad.van,held,2,0,parvan,fur
pad.vat,held,2,0,parvat,rugged
pad.zam,restored,2,2,parz,p sound
pag.muv,restored,2,1,pagov,seduce
paj.mut,restored,2,1,pajot,pit
pak.mad,restored,2,1,pakal,digest
pak.mav,restored,2,1,pakav,prevent
pak.mid,restored,2,1,pakid,official
pak.mid,restored,2,1,pakil,confiscate
pak.mit,restored,2,1,paket,packet
pak.mit,restored,2,1,pakit,pocket
pak.mud,restored,2,1,pakor,displace
pak.muf,restored,2,1,pakof,overtake
pak.nim,restored,2,1,pakim,drift
pak.xud,held,2,0,pakxur,puncture
pam.bin,restored,2,1,pamen,coach
pam.bud,restored,2,1,pabol,pebble
pam.bun,restored,2,1,pamon,bell
pam.nud,restored,2,1,pamol,pummel
pam.pan,restored,2,1,papan,vicious
pam.pas,held,2,0,pampas,pomp
pam.pat,restored,2,1,papat,pipe
pam.pim,held,2,0,pampem,dim
pam.pud,held,2,0,pampor,pamper
pam.pun,held,2,0,pampon,pump
pan.dam,restored,2,2,pand,upon
pan.dam,held,2,0,pandam,pendulum
pan.duz,held,2,0,pandoz,pond
pan.kam,restored,2,2,paqk,punk
pan.mak,restored,2,1,panak,pine
pan.man,restored,2,1,panan,companion
pan.man,restored,2,1,panaq,paw
pan.mas,restored,2,1,panas,torch
pan.min,restored,2,1,panin,pearl
pan.mis,restored,2,1,panis,penis
pan.mit,restored,2,1,panit,delight
pan.mix,restored,2,1,panix,punish
pan.mud,restored,2,1,panol,panel
pan.mut,restored,2,1,panot,torment
pan.sid,held,2,0,pancir,panther
pan.sud,held,2,0,pansul,peninsula
pan.tim,held,2,0,pantim,pint
pan.xam,held,2,0,panxam,pan (move)
pas.kad,held,2,0,paskal,pascal (measurement)
pas.kun,held,2,0,paskon,period (mark)
pas.mad,restored,2,1,pacar,prefer
pas.mad,restored,2,1,pasal,idol
pas.mad,restored,2,1,pasar,sparrow
pas.maj,restored,2,1,pasaj,passage
pas.mud,restored,2,1,pasor,ban
pas.mud,restored,2,1,pasur,prowl
pat.mas,restored,2,1,patas,pout
pat.mat,restored,2,1,patat,soar
pat.mix,restored,2,1,patix,hammer
pat.mud,restored,2,1,pator,encircle
