kind,english,chinese,morphemes,en_opaque,zh_gloss
mineral,spessartine,錳鋁榴石,4,1,"manganese aluminium pomegranate stone"
mineral,sphalerite,閃鋅礦,3,1,"dodge zinc mineral deposit"
mineral,spherocobaltite,菱鈷礦,3,1,"water-chestnut cobalt mineral deposit"
mineral,spinel,尖晶石,3,1,"sharp clear stone"
mineral,spodumene,锂辉石,3,1,"lithium brightness stone"
mineral,stannite,黝锡矿,3,1,"black tin mine"
mineral,staurolite,十字石,3,1,"ten word stone"
mineral,steacyite,斯硅钾钍钙石,6,1,"this silicon potassium thorium calcium stone"
mineral,stellerite,淡红沸石,4,1,"weak red boil stone"
mineral,stibiconite,黄锑矿,3,1,"yellow antimony mine"
mineral,stibiocolumbite,铌锑矿,3,1,"niobium antimony mine"
mineral,stibnite,辉锑矿,3,1,"brightness antimony mine"
mineral,stillwellite-(Ce),菱硼硅鈰礦,5,0,"water-chestnut borax silicon cerium mineral deposit"
mineral,stilpnomelane,複鐵變雲母,5,1,"lined garment iron change cloud female elders"
mineral,stishovite,斯石英,3,1,"this stone petal"
mineral,stromeyerite,硫铜银矿,4,1,"sulfur copper silver mine"
mineral,strontianite,菱锶矿,3,1,"water-chestnut strontium mine"
mineral,stützite,六方碲银矿,5,1,"six a square tellurium silver mine"
mineral,sugilite,杉石,2,1,"various species of pine and fir stone"
mineral,sussexite,白硼镁锰矿,5,1,"white borax magnesium manganese mine"
mineral,sylvanite,针碲金银矿,5,1,"needle tellurium gold silver mine"
mineral,sylvite,钾石盐,3,1,"potassium stone salt"
mineral,synchysite-(Ce),直碳鈣鈰礦,5,0,"straight carbon calcium cerium mineral deposit"
mineral,szaibélyite,硼镁石,3,1,"borax magnesium stone"
mineral,taenite,鎳紋石,3,1,"nickel line stone"
mineral,takanelite,高根矿,3,1,"high root mine"
mineral,takedaite,武田石,3,1,"military field stone"
mineral,takéuchiite,竹内石,3,1,"flute inside stone"
mineral,talc,滑石,2,1,"slip stone"
mineral,talmessite,砷鎂鈣石,4,1,"arsenic magnesium calcium stone"
mineral,tantalcarbide,鉭碳礦,3,1,"tantalum carbon mineral deposit"
mineral,tantite,氧鉭礦,3,1,"oxygen tantalum mineral deposit"
mineral,tapiolite-(Fe),重鉭鐵礦,4,0,"heavy tantalum iron mineral deposit"
mineral,taramellite,纤硅钡高铁石,6,1,"tow line silicon barium high iron stone"
mineral,tarapacáite,鉻鉀石,3,1,"chromium potassium stone"
mineral,tarbuttite,三斜磷鋅,4,1,"three slanting phosphorus zinc"
mineral,tarkianite,硫銅錸礦,4,1,"sulfur copper rhenium mineral deposit"
mineral,tatarskite,水硫碳钙镁石,6,1,"water sulfur carbon calcium magnesium stone"
mineral,tatyanaite,铜锡铂矿,4,1,"copper tin platinum mine"
mineral,tausonite,等轴锶钛石,5,1,"rank axis strontium titanium stone"
mineral,tavorite,羟磷锂铁石,5,1,"hydroxide phosphorus lithium iron stone"
mineral,teallite,笼铅矿,3,1,"cage-like basket lead mine"
mineral,tegengrenite,锑镁锰矿,4,1,"antimony magnesium manganese mine"
mineral,tellurobismuthite,异剥辉石橄榄岩,7,1,"different peel brightness stone olive olive cliff"
mineral,tellurohauchecornite,硫碲铋镍矿,5,1,"sulfur tellurium bismuth nickel mine"
mineral,tengerite-(Y),藤水碳钙钇石,6,0,"rattan water carbon calcium yttrium stone"
mineral,tenorite,黑铜矿,3,1,"black copper mine"
mineral,tephroite,锰橄榄石,4,1,"manganese olive olive stone"
mineral,tetrawickmanite,四方羟锡锰石,6,1,"four a square hydroxide tin manganese stone"
mineral,thadeuite,磷镁钙石,4,1,"phosphorus magnesium calcium stone"
mineral,theisite,西锑砷铜锌矿,6,1,"west antimony arsenic copper zinc mine"
mineral,theophrastite,施羟镍矿,4,1,"grant hydroxide nickel mine"
mineral,thomasclarkite-(Y),重碳钠钇石,5,0,"heavy carbon sodium yttrium stone"
mineral,thomsenolite,汤霜晶石,4,1,"soup frost clear stone"
mineral,thomsonite-Ca,钙杆沸石,4,0,"calcium pole boil stone"
mineral,thomsonite-Sr,锶杆沸石,4,0,"strontium pole boil stone"
mineral,thoreaulite,钽锡矿,3,1,"tantalum tin mine"
mineral,thorianite,方釷石,3,1,"a square thorium stone"
mineral,thorite,釷石,2,1,"thorium stone"
mineral,thortveitite,钪钇石,3,1,"scandium yttrium stone"
mineral,threadgoldite,板磷铝铀矿,5,1,"plank phosphorus aluminum uranium mine"
mineral,thénardite,無水芒硝,4,1,"not have water Miscanthus sinensis saltpeter"
mineral,thérèsemagnanite,泰里斯马格南石,7,1,"great inside this horse pattern south stone"
mineral,tiemannite,硒汞矿,3,1,"selenium mercury mine"
mineral,tikhonenkovite,水氟铝锶石,5,1,"water fluorine aluminum strontium stone"
mineral,tilasite,氟砷钙镁石,5,1,"fluorine arsenic calcium magnesium stone"
mineral,tilleyite,粒硅钙石,4,1,"grain silicon calcium stone"
mineral,tinaksite,矽鈦鈣鉀石,5,1,"silicon titanium calcium potassium stone"
mineral,tinsleyite,硬磷钾铝石,5,1,"hard phosphorus potassium aluminum stone"
mineral,tiragalloite,硅砷锰石,4,1,"silicon arsenic manganese stone"
mineral,titanite,榍石,2,1,"threshold stone"
mineral,titantaramellite,钛纤硅钡铁石,6,1,"titanium tow line silicon barium iron stone"
mineral,tombarthite-(Y),汤硅钇石,4,0,"soup silicon yttrium stone"
mineral,tomichite,砷钛钒石,4,1,"arsenic titanium vanadium stone"
mineral,topaz,黄玉,2,1,"yellow jade"
mineral,torbernite,铜铀云母,4,1,"copper uranium cloud female elders"
mineral,tosudite,迪间蒙石,4,1,"enlighten interval cover stone"
mineral,tranquillityite,靜海石,3,1,"silent sea stone"
mineral,traskite,硅钛铁钡石,5,1,"silicon titanium iron barium stone"
mineral,trechmannite,三方硫砷银矿,6,1,"three a square sulfur arsenic silver mine"
mineral,trembathite,特朗巴斯石,5,1,"special clear greatly desire this stone"
mineral,tremolite,透闪石,3,1,"penetrate flash stone"
mineral,trevorite,镍磁铁矿,4,1,"nickel magnetic iron mine"
mineral,tridymite,鱗石英,3,1,"scale stone petal"
mineral,triphylite,磷铁锂矿,4,1,"phosphorus iron lithium mine"
mineral,trippkeite,软砷铜矿,4,1,"soft arsenic copper mine"
mineral,tristramite,水磷钙铀矿,5,1,"water phosphorus calcium uranium mine"
mineral,troilite,隕硫鐵,3,1,"fall sulfur iron"
mineral,truscottite,特水硅钙石,5,1,"special water silicon calcium stone"
mineral,tsaregorodtsevite,铝硅氮氨石,5,1,"aluminum silicon nitrogen hydrogen nitride stone"
mineral,tschermakite,镁钙闪石,4,1,"magnesium calcium flash stone"
mineral,tschernichite,切尔尼希石,5,1,"cut you Buddhist nun rare stone"
mineral,tugarinovite,秋格瑞诺夫矿,6,1,"autumn pattern felicitous omen promise man mine"
mineral,tugtupite,鈹方鈉石,4,1,"beryllium a square sodium stone"
mineral,tuite,涂氏磷钙石,5,1,"smear clan phosphorus calcium stone"
mineral,tunellite,图硼锶石,4,1,"chart borax strontium stone"
mineral,turneaureite,氯砷钙石,4,1,"chlorine arsenic calcium stone"
mineral,turquoise,绿松石,3,0,"green fir tree stone"
mineral,tvalchrelidzeite,硫砷锑汞矿,5,1,"sulfur arsenic antimony mercury mine"
mineral,tveitite-(Y),氟钇钙矿,4,0,"fluorine yttrium calcium mine"
mineral,tyrrellite,硒銅鈷鎳礦,5,1,"selenium copper cobalt nickel mineral deposit"
mineral,uklonskovite,羟钠镁矾,4,1,"hydroxide sodium magnesium alum"
mineral,ulexite,冰硼钠石,4,1,"ice borax sodium stone"
mineral,ullmannite,輝銻鎳礦,4,1,"brightness antimony nickel mineral deposit"
mineral,ulrichite,水磷铜钙铀矿,6,1,"water phosphorus copper calcium uranium mine"
mineral,ulvöspinel,鈦鐵尖晶石,5,1,"titanium iron sharp clear stone"
mineral,umangite,红硒铜矿,4,1,"red selenium copper mine"
mineral,umohoite,钼铀矿,3,1,"molybdenum uranium mine"
mineral,uraninite,瀝青鈾礦,4,1,"drip blue uranium mineral deposit"
mineral,uranocircite,鋇鈾雲母,4,1,"ore that contains copper or iron uranium cloud female elders"
mineral,uranophane,矽鈣鈾礦,4,1,"silicon calcium uranium mineral deposit"
mineral,urusovite,乌鲁索夫石,5,1,"crow foolish rope man stone"
mineral,usovite,氟铝镁钡石,5,1,"fluorine aluminum magnesium barium stone"
mineral,ussingite,紫脆石,3,1,"purple crisp stone"
mineral,uvarovite,鈣鉻榴石,4,1,"calcium chromium pomegranate stone"
mineral,uytenbogaardtite,硫金银矿,4,1,"sulfur gold silver mine"
mineral,vaesite,方硫镍矿,4,1,"a square sulfur nickel mine"
mineral,valentinite,锑华,2,1,"antimony flowery"
mineral,valleriite,墨铜矿,3,1,"ink copper mine"
mineral,vanadinite,钒铅矿,3,1,"vanadium lead mine"
mineral,vandenbrandeite,绿铀矿,3,1,"green uranium mine"
mineral,vantasselite,万水磷铝石,5,1,"thousand water phosphorus aluminum stone"
mineral,vanthoffite,无水钠镁矾,5,1,"negative water sodium magnesium alum"
mineral,variscite,磷铝石,3,1,"phosphorus aluminum stone"
mineral,varulite,黑磷锰钠石,5,1,"black phosphorus manganese sodium stone"
mineral,vasilite,硫铜钯矿,4,1,"sulfur copper palladium mine"
mineral,vaterite,球霰石,3,1,"ball hail stone"
mineral,vaughanite,硫铊汞锑矿,5,1,"sulfur a short spear mercury antimony mine"
mineral,vauquelinite,磷铬铜铅矿,5,1,"phosphorus chromium copper lead mine"
mineral,veatchite,水硼锶石,4,1,"water borax strontium stone"
mineral,verbeekite,单斜硒钯矿,5,1,"single slanting selenium palladium mine"
mineral,vermiculite,蛭石,2,1,"leech stone"
mineral,vernadite,水羟锰矿,4,1,"water hydroxide manganese mine"
mineral,verplanckite,水硅钡锰石,5,1,"water silicon barium manganese stone"
mineral,vesuvianite,维苏威石,4,1,"maintain revive pomp stone"
mineral,villiaumite,氟鹽,2,1,"fluorine salt"
mineral,villyaellenite,水砷氢锰石,5,1,"water arsenic ammonia manganese stone"
mineral,vinogradovite,白钛硅钠石,5,1,"white titanium silicon sodium stone"
mineral,violarite,紫硫鎳礦,4,1,"purple sulfur nickel mineral deposit"
mineral,virgilite,硅锂石,3,1,"silicon lithium stone"
mineral,vismirnovite,维羟锡锌石,5,1,"maintain hydroxide tin zinc stone"
mineral,vistepite,维斯台潘矿,5,1,"maintain this platform water in which rice has been rinsed mine"
mineral,vitusite-(Ce),磷铈钠石,4,0,"phosphorus cerium sodium stone"
mineral,vivianite,藍鐵礦,3,1,"blue iron mineral deposit"
mineral,vlasovite,硅锆钠石,4,1,"silicon zirconium sodium stone"
mineral,vlodavetsite,氯硫铝钙石,5,1,"chlorine sulfur aluminum calcium stone"
mineral,vochtenite,磷铁铀矿,4,1,"phosphorus iron uranium mine"
mineral,voggite,羟碳磷锆钠石,6,1,"hydroxide carbon phosphorus zirconium sodium stone"
mineral,voglite,碳铜钙铀矿,5,1,"carbon copper calcium uranium mine"
mineral,volborthite,水钒铜矿,4,1,"water vanadium copper mine"
mineral,volkonskoite,铬绿脱石,4,1,"chromium green take off stone"
mineral,volkovskite,沃硼钙石,4,1,"water borax calcium stone"
mineral,vonsenite,硼铁矿,3,1,"borax iron mine"
mineral,vuagnatite,羟硅铝钙石,5,1,"hydroxide silicon aluminum calcium stone"
mineral,vulcanite,Vulcanite矿,1,1,"mine"
mineral,vyacheslavite,水羟磷铀矿,5,1,"water hydroxide phosphorus uranium mine"
mineral,wadsleyite,似尖晶橄欖石,6,1,"resemble sharp clear olive olive stone"
mineral,wagnerite,氟磷镁石,4,1,"fluorine phosphorus magnesium stone"
mineral,wakabayashilite,锑雌黄,3,1,"antimony female yellow"
mineral,walentaite,瓦伦特石,4,1,"tile normal human relationships special stone"
mineral,walfordite,铁碲矿,3,1,"iron tellurium mine"
mineral,walkerite,镁针钠钙石,5,1,"magnesium needle sodium calcium stone"
mineral,walstromite,瓦硅钙钡石,5,1,"tile silicon calcium barium stone"
mineral,walthierite,沃尔希尔石,5,1,"water you rare you stone"
mineral,wardite,水磷鋁鈉石,5,1,"water phosphorus aluminium sodium stone"
mineral,wardsmithite,瓦钙镁硼石,5,1,"tile calcium magnesium borax stone"
mineral,warikahnite,瓦水砷锌石,5,1,"tile water arsenic zinc stone"
mineral,wassonite,沃森石,3,1,"water forest stone"
mineral,watanabeite,渡边石,3,1,"cross side stone"
mineral,waterhouseite,瓦特羟磷锰石,6,1,"tile special hydroxide phosphorus manganese stone"
mineral,watkinsonite,硒铜铋铅矿,5,1,"selenium copper bismuth lead mine"
mineral,wattersite,铬汞石,3,1,"chromium mercury stone"
mineral,wattevilleite,灰芒硝,3,1,"ash Miscanthus sinensis saltpeter"
mineral,wavellite,磷铝石,3,1,"phosphorus aluminum stone"
mineral,weddellite,水草酸钙石,5,1,"water grass acid calcium stone"
mineral,weeksite,多硅钾铀矿,5,1,"many silicon potassium uranium mine"
mineral,weilite,三斜砷钙石,5,1,"three slanting arsenic calcium stone"
mineral,weissbergite,维硫锑铊矿,5,1,"maintain sulfur antimony a short spear mine"
mineral,weissite,黑碲铜矿,4,1,"black tellurium copper mine"
mineral,welinite,硅钨锰矿,4,1,"silicon tungsten manganese mine"
mineral,weloganite,水碳锆锶石,5,1,"water carbon zirconium strontium stone"
mineral,welshite,锑钙镁非石,5,1,"antimony calcium magnesium not stone"
mineral,wendwilsonite,水砷镁钙石,5,1,"water arsenic magnesium calcium stone"
mineral,wenkite,钡钙霞石,4,1,"barium calcium rosy clouds stone"
mineral,werdingite,沃丁石,3,1,"water male adult stone"
mineral,wherryite,氯碳铜铅矾,5,1,"chlorine carbon copper lead alum"
mineral,whewellite,草酸钙石,4,1,"grass acid calcium stone"
mineral,whiteite-(CaFeMg),磷铝镁铁钙石,6,0,"phosphorus aluminum magnesium iron calcium stone"
mineral,whiteite-(CaMnMg),磷铝镁锰钙石,6,0,"phosphorus aluminum magnesium manganese calcium stone"
mineral,whiteite-(MnFeMg),磷铝镁铁锰石,6,0,"phosphorus aluminum magnesium iron manganese stone"
mineral,whitlockite,白磷鈣礦,4,1,"white phosphorus calcium mineral deposit"
mineral,wickmanite,羟锡锰石,4,1,"hydroxide tin manganese stone"
mineral,widenmannite,碳铅铀矿,4,1,"carbon lead uranium mine"
mineral,wightmanite,韦硼镁石,4,1,"tanned leather borax magnesium stone"
mineral,wilcoxite,水氟铝镁矾,5,1,"water fluorine aluminum magnesium alum"
mineral,wilhelmvierlingite,水磷铁钙锰石,6,1,"water phosphorus iron calcium manganese stone"
mineral,wilkinsonite,威尔克斯石,5,1,"pomp you gram this stone"
mineral,wilkmanite,斜硒镍矿,4,1,"slanting selenium nickel mine"
mineral,willemite,原矽酸鋅,4,1,"source silicon acid zinc"
mineral,willhendersonite,板沸石,3,1,"plank boil stone"
mineral,wiluite,硼符山石,4,1,"borax i.d. tag mountain stone"
mineral,winchite,蓝透闪石,4,1,"blue penetrate flash stone"
mineral,winstanleyite,钛碲矿,3,1,"titanium tellurium mine"
mineral,witherite,毒重石,3,1,"poison heavy stone"
mineral,wittite,威硒硫铋铅矿,6,1,"pomp selenium sulfur bismuth lead mine"
mineral,wollastonite,矽灰石,3,1,"silicon ash stone"
mineral,wonesite,翁钠金云母,5,1,"old man sodium gold cloud female elders"
mineral,woodhouseite,磷钙铝矾,4,1,"phosphorus calcium aluminum alum"
mineral,woodruffite,纤锌锰矿,4,1,"tow line zinc manganese mine"
mineral,wopmayite,磷锰钠钙石,5,1,"phosphorus manganese sodium calcium stone"
mineral,wroewolfeite,斜蓝铜矾,4,1,"slanting blue copper alum"
mineral,wulfenite,钼铅矿,3,1,"molybdenum lead mine"
mineral,wurtzite,纤维锌矿,4,1,"tow line maintain zinc mine"
mineral,wyartite,黑碳钙铀矿,5,1,"black carbon calcium uranium mine"
mineral,wyllieite,磷铝铁锰钠石,6,1,"phosphorus aluminum iron manganese sodium stone"
mineral,wüstite,方铁矿,3,1,"a square iron mine"
mineral,xenophyllite,Xenophyllite,0,1,""
mineral,xiangjiangite,湘江铀矿,4,1,"alternate name for Hunan river uranium mine"
mineral,xieite,谢氏超晶石,5,1,"thank clan jump over clear stone"
mineral,xifengite,喜峰矿,3,1,"like peak mine"
mineral,xilingolite,锡林郭勒矿,5,1,"tin forest outer part strangle mine"
mineral,ximengite,西盟石,3,1,"west swear stone"
mineral,xingzhongite,興中礦,3,1,"rise central mineral deposit"
mineral,xitieshanite,锡铁山石,4,1,"tin iron mountain stone"
mineral,yagiite,陨钠镁大隅石,6,1,"fall sodium magnesium big corner stone"
mineral,yakhontovite,雅洪托夫石,5,1,"elegant vast hold up with palm man stone"
mineral,yangite,杨和雄石,4,1,"willow and male of species stone"
mineral,yangzhumingite,杨主明云母,5,1,"willow master bright cloud female elders"
mineral,yarlongite,雅鲁矿,3,1,"elegant foolish mine"
mineral,yeatmanite,硅锑锌锰矿,5,1,"silicon antimony zinc manganese mine"
mineral,yedlinite,氯铅铬矿,4,1,"chlorine lead chromium mine"
mineral,yimengite,沂蒙矿,3,1,"river in southeast Shandong cover mine"
mineral,yoshimuraite,硅钛锰钡石,5,1,"silicon titanium manganese barium stone"
mineral,yoshiokaite,吉岡石,3,1,"lucky ridge or crest of a mountain stone"
mineral,yuanfuliite,袁复礼石,4,1,"robe repeat social custom stone"
mineral,yushkinite,尤什金矿,4,1,"especially file of ten soldiers gold mine"
mineral,zabuyelite,扎布耶石,4,1,"stab cloth interrogative particle stone"
mineral,zaccagnaite,羟碳铝锌石,5,1,"hydroxide carbon aluminum zinc stone"
mineral,zaherite,水羟铝矾,4,1,"water hydroxide aluminum alum"
mineral,zakharovite,扎哈罗夫石,5,1,"stab sound of laughter net for catching birds man stone"
mineral,zanazziite,水磷铍镁石,5,1,"water phosphorus a needle used in Chinese medicine magnesium stone"
mineral,zangboite,藏布矿,3,1,"hide cloth mine"
mineral,zaratite,翠镍矿,3,1,"color green nickel mine"
mineral,zavaritskite,氟氧铋矿,4,1,"fluorine oxygen bismuth mine"
mineral,zdenĕkite,水氯砷钠铅铜石,7,1,"water chlorine arsenic sodium lead copper stone"
mineral,zektzerite,硅锆钠锂石,5,1,"silicon zirconium sodium lithium stone"
mineral,zellerite,碳钙铀矿,4,1,"carbon calcium uranium mine"
mineral,zemannite,水碲锌矿,4,1,"water tellurium zinc mine"
mineral,zenzénite,铅铁锰矿,4,1,"lead iron manganese mine"
mineral,zeunerite,铜砷铀云母,5,1,"copper arsenic uranium cloud female elders"
mineral,zhanghengite,張衡礦,3,1,"string a bow measure mineral deposit"
mineral,zhangpeishanite,張培善石,4,1,"string a bow bank up with dirt good stone"
mineral,zhemchuzhnikovite,草酸铝钠石,5,1,"grass acid aluminum sodium stone"
mineral,ziesite,氧钒铜矿,4,1,"oxygen vanadium copper mine"
mineral,zigrasite,水磷镁锆石,5,1,"water phosphorus magnesium zirconium stone"
mineral,zincite,红锌矿,3,1,"red zinc mine"
mineral,zincolivenite,鋅橄榄铜矿,5,1,"zinc olive olive copper mine"
mineral,zinczippeite,水锌铀矾,4,1,"water zinc uranium alum"
mineral,zinkenite,辉锑铅矿,4,1,"brightness antimony lead mine"
mineral,zippeite,水铀矾,3,1,"water uranium alum"
mineral,zircon,鋯石,2,1,"zirconium stone"
mineral,zirkelite,钛锆钍矿,4,1,"titanium zirconium thorium mine"
