rock,certainty,syllables,invented,tune,english
matata,held,3,1,matas,situation
matata,held,3,1,mazas,mars
matika,held,3,1,madij,image
matika,held,3,1,matik,metric
matima,held,3,1,madim,uniform (clothing)
matima,held,3,1,masim,nail (carpentry)
matina,held,3,1,madiq,video
matipa,held,3,1,masep,misplace
matipa,held,3,1,mateb,coin
matipa,held,3,1,matif,motif
matita,held,3,1,mades,modest
matita,held,3,1,madit,revel
matita,held,3,1,masez,territory
matita,held,3,1,masit,overall
matita,held,3,1,mazec,muze
matuka,held,3,1,maduj,marry (wed)
matuka,held,3,1,masok,erase
matuka,held,3,1,matox,mature
matuna,held,3,1,madol,muddle
matuna,held,3,1,madon,mad
matuna,held,3,1,madur,muster
matuna,held,3,1,masol,mussel
matuna,held,3,1,masur,saw (tool)
matuna,held,3,1,mator,mutter
matuna,held,3,1,mazul,muscle
matupa,held,3,1,madof,shelf
matuta,held,3,1,matot,cracker
matuta,held,3,1,matuz,distress
matuta,held,3,1,mazuz,pain
mikaka,held,3,1,mixak,ointment
mikaka,held,3,1,wikak,walk
mikaka,held,3,1,wixak,scarf
mikana,held,3,1,mejar,major
mikana,held,3,1,migar,survey
mikana,held,3,1,mikal,burrow
mikana,held,3,1,mikan,mechanical
mikana,held,3,1,mixal,transmission
mikana,held,3,1,wigar,revere
mikana,held,3,1,wijar,wager
mikana,held,3,1,wikal,wetland
mikana,held,3,1,wikan,wack
mikana,held,3,1,wixan,sardine
mikana,held,3,1,wiyal,while
mikana,held,3,1,wiyan,wilt
mikata,held,3,1,wikas,wax
mikika,strained,3,1,migek,make
mikima,strained,3,1,wikem,wake
mikina,strained,3,1,wigen,wag
mikita,strained,3,1,mekit,medicate
mikita,strained,3,1,mexit,mush
mikita,strained,3,1,miked,temple
mikita,strained,3,1,wijez,wedge
mikuka,held,3,1,mekox,mute
mikuka,held,3,1,mekuk,earth (dirt)
mikuka,held,3,1,mikox,mixture
mikuka,held,3,1,wigog,kaleidoscope
mikuka,held,3,1,wijux,system
mikuka,held,3,1,wikox,extrovert
mikuka,held,3,1,wikug,emanate
mikuna,held,3,1,mekor,err
mikuna,held,3,1,migur,meager
mikuna,held,3,1,mixor,regulate
mikuna,held,3,1,wigol,stubborn
mikuna,held,3,1,wigon,extraneous
mikuna,held,3,1,wiguq,staff
mikuna,held,3,1,wikor,work out
mikuna,held,3,1,wixun,meek
mikuna,held,3,1,wiyoq,wail
mikuta,held,3,1,mekuz,promiscuous
mikuta,held,3,1,migut,mitigate
mikuta,held,3,1,mikuz,recycle
mikuta,held,3,1,wigos,wink
mikuta,held,3,1,wijut,widget
mikuta,held,3,1,wiyod,world
mimana,held,3,1,memar,memorize
mimana,held,3,1,wimaq,wing
mimata,held,3,1,memat,mane
mimata,held,3,1,mimad,muskox
mimata,held,3,1,wimad,wonder
mimika,strained,3,1,memig,mummy
mimina,strained,3,1,wimen,why
mimita,strained,3,1,mewit,filling
mimuka,held,3,1,mimok,mimic
mimuka,held,3,1,wimok,whine
mimuna,held,3,1,memon,memo
mimuna,held,3,1,wimol,whim
mimuna,held,3,1,wimon,woo
mimuna,held,3,1,wimuq,um
mimuna,held,3,1,wimur,whimper
mimuta,held,3,1,memuc,mammoth
minaka,held,3,1,meraj,merchant
minaka,held,3,1,milak,mail
minaka,held,3,1,minak,money
minaka,held,3,1,miraj,mirage
minaka,held,3,1,wilak,whirl
minaka,held,3,1,winak,wane
minama,held,3,1,meram,texture
minama,held,3,1,miram,fraud
minana,held,3,1,menan,mint (make)
minana,held,3,1,merar,symbol
minana,held,3,1,milan,mill
minana,held,3,1,minal,mineral
minana,held,3,1,minan,offering
minana,held,3,1,mirar,bright
minana,held,3,1,wilal,coat
minana,held,3,1,wilan,wall
minana,held,3,1,winal,stoop
minana,held,3,1,winan,teen
minana,held,3,1,wiraq,wary
minana,held,3,1,wirar,wear
minapa,held,3,1,menap,manipulate
minapa,held,3,1,winaf,wean
minata,held,3,1,merat,must
minata,held,3,1,minaz,means
minata,held,3,1,mirad,revolt
minata,held,3,1,wirac,worth
minata,held,3,1,wirad,weird
minika,strained,3,1,mirex,recipe
minika,strained,3,1,wirex,worship
minima,strained,3,1,winem,ween
minima,strained,3,1,wirem,warm up
minina,strained,3,1,melin,kite
minina,strained,3,1,meniq,mean (verb)
minina,strained,3,1,meriq,merry
minina,strained,3,1,mineq,motion
minina,strained,3,1,wilen,bring forth
minina,strained,3,1,wineq,intact
minina,strained,3,1,wireq,whir
minipa,strained,3,1,merib,suspicious
minita,strained,3,1,menit,internet
minita,strained,3,1,mined,mate
minita,strained,3,1,miret,meter
minita,strained,3,1,wilez,waltz
minita,strained,3,1,wined,wind (coil)
minita,strained,3,1,wiret,wallet
minuka,held,3,1,meluk,king
minuka,held,3,1,menuk,serenity
minuka,held,3,1,minug,custom/traditional practice
minuka,held,3,1,mirok,miracle
minuka,held,3,1,wilug,weigh
minuka,held,3,1,winug,snail
minuka,held,3,1,wirok,work
minuka,held,3,1,wirux,watt (measurement)
minuma,held,3,1,winom,well (good)
minuma,held,3,1,wirum,worm
minuna,held,3,1,melun,melon (vegetable)
minuna,held,3,1,menun,maintain
minuna,held,3,1,minor,lamp
minuna,held,3,1,minul,miniscule
minuna,held,3,1,minun,main
minuna,held,3,1,wiloq,wallow
minuna,held,3,1,wilor,bewilder
minuna,held,3,1,wilul,wow
minuna,held,3,1,wilun,willow
minuna,held,3,1,winoq,sedate
minuna,held,3,1,winor,win
minuna,held,3,1,winul,window
minuna,held,3,1,winun,dusk
minuna,held,3,1,wirol,tender
minuna,held,3,1,wiron,warn
minuna,held,3,1,wiruq,worry
minuna,held,3,1,wirur,forceful (like hard hit)
minupa,held,3,1,merop,10^36
minupa,held,3,1,merov,maybe
minupa,held,3,1,wilob,buddy
minupa,held,3,1,wiluf,wolf
minupa,held,3,1,wirov,weave
minupa,held,3,1,wirub,vowel large A sound
minuta,held,3,1,melod,mold (shape)
minuta,held,3,1,menod,manager
minuta,held,3,1,menus,menace
minuta,held,3,1,merud,manifold
minuta,held,3,1,minus,mince
minuta,held,3,1,wiros,oak
mipana,held,3,1,mepal,maple
mipana,held,3,1,mifar,joint (biology)
mipana,held,3,1,wibar,weber (measurement)
mipana,held,3,1,wifar,waver
mipana,held,3,1,wipal,trump
mipapa,held,3,1,wivav,exist
mipata,held,3,1,mifad,census
mipata,held,3,1,wibat,web
mipata,held,3,1,wipaz,wipe
mipima,strained,3,1,wipem,warm
mipina,strained,3,1,wifen,iff
mipipa,strained,3,1,wifev,wave
mipita,strained,3,1,mipet,meet
mipita,strained,3,1,wipet,warp
mipita,strained,3,1,wivec,waive
mipuka,held,3,1,wipuk,weep
mipuma,held,3,1,wibum,womb
mipuna,held,3,1,mivor,telegram
mipuna,held,3,1,wibol,wobble
mipuna,held,3,1,wipor,cry
mipuna,held,3,1,wipul,warble
miputa,held,3,1,wipus,whoops
mitaka,held,3,1,medak,tension
mitaka,held,3,1,widag,wade
mitaka,held,3,1,witaj,watch
mitama,held,3,1,mizam,initiative
mitama,held,3,1,witam,lunch
mitama,held,3,1,wizam,sock (foot)
mitana,held,3,1,medal,meddle
mitana,held,3,1,mesal,mislead
mitana,held,3,1,metar,chord (math)
mitana,held,3,1,mezar,mesmerize
mitana,held,3,1,miCal,mediate
mitana,held,3,1,midal,tower
mitana,held,3,1,midan,media
mitana,held,3,1,misal,missile
mitana,held,3,1,mitar,myriad
mitana,held,3,1,mizar,prism
mitana,held,3,1,wiCal,withdraw
mitana,held,3,1,wiCan,shore
mitana,held,3,1,wicar,weather
mitana,held,3,1,widal,tang
mitana,held,3,1,widan,wound
mitana,held,3,1,wisal,weasel
mitana,held,3,1,witaq,warranty
mitana,held,3,1,witar,winter
mitana,held,3,1,wizaq,disguise
mitapa,held,3,1,wisaf,depict
mitata,held,3,1,medas,majesty
mitata,held,3,1,metat,forward
mitata,held,3,1,wicat,withstand
mitata,held,3,1,wisaz,problem
mitata,held,3,1,witad,white
mitika,strained,3,1,mezik,music
mitika,strained,3,1,widej,10^45
mitima,strained,3,1,meCim,ticket
mitima,strained,3,1,mesim,apricot
mitima,strained,3,1,misem,certificate
mitima,strained,3,1,widem,wage
mitina,strained,3,1,witen,witty
mitipa,strained,3,1,witep,critical
mitita,strained,3,1,mesid,stumble
mitita,strained,3,1,wices,inverse
mitita,strained,3,1,widec,width
mitita,strained,3,1,wizez,fifteen
mituka,held,3,1,metux,much (large-lot-focus)
mituka,held,3,1,midox,interpret
mituka,held,3,1,widox,which
mituka,held,3,1,witok,vapid
mituka,held,3,1,witux,w sound
mituma,held,3,1,metum,metamorphic
mituna,held,3,1,medor,metaphor
mituna,held,3,1,medun,median (math)
mituna,held,3,1,mesor,tradition
mituna,held,3,1,metur,mentor
mituna,held,3,1,mezol,muzzle
mituna,held,3,1,midor,compartment
mituna,held,3,1,misor,loyalty
mituna,held,3,1,wicol,withhold
mituna,held,3,1,wiCor,wither
mituna,held,3,1,wiCul,bay
mituna,held,3,1,wiCun,whether
mituna,held,3,1,widor,weed
mituna,held,3,1,widul,waddle
mituna,held,3,1,widun,hypocrite
mituna,held,3,1,wisor,whisker
mituna,held,3,1,wisul,whistle
mituna,held,3,1,witol,whittle
mituna,held,3,1,witon,witness
mituna,held,3,1,witur,wad
mitupa,held,3,1,mizov,luggage
mitupa,held,3,1,wisup,whisper
mituta,held,3,1,meduz,jellyfish
mituta,held,3,1,mesus,month
mituta,held,3,1,metos,matrix (math)
mituta,held,3,1,metud,nematoda
mituta,held,3,1,mezut,character (nature)
mituta,held,3,1,micud,method
mituta,held,3,1,midot,spare
mituta,held,3,1,misot,protest
mituta,held,3,1,mizud,fortress
mituta,held,3,1,widot,want
mituta,held,3,1,wisoc,whisk
mituta,held,3,1,wisot,waste
mituta,held,3,1,witos,wince
mukana,held,3,1,mokan,dumb
mukika,held,3,1,mogeg,meaning
mukika,held,3,1,mokik,make up
mukika,held,3,1,moxik,pledge
mukika,held,3,1,mukek,align
mukika,held,3,1,muxek,prolonged
mukuka,strained,3,1,mojuj,message
mukuka,strained,3,1,moxox,immutable
mukuta,strained,3,1,mokot,mutate
mumana,held,3,1,momar,momentum
mumina,held,3,1,momen,moment
mumina,held,3,1,momiq,moo
mumipa,held,3,1,mumip,mime
mumuna,strained,3,1,momur,commemorate
munaka,held,3,1,murak,mercury
munama,held,3,1,munam,bald
munana,held,3,1,monan,shy
munana,held,3,1,moraq,mourn
munana,held,3,1,mural,mortal
munapa,held,3,1,muraf,mortify
munata,held,3,1,molaz,frizz
munata,held,3,1,monas,administer
munika,held,3,1,molek,monkey
munika,held,3,1,monik,motor
munika,held,3,1,murij,margin
munina,held,3,1,moliq,mole
munina,held,3,1,moneq,moan
munina,held,3,1,monin,mend
munina,held,3,1,morin,morning
munina,held,3,1,munen,mundane
munipa,held,3,1,murev,mighty
munita,held,3,1,mored,nurse
munita,held,3,1,muric,marry
munuka,strained,3,1,morog,mortgage
munuka,strained,3,1,moruj,merge
mununa,strained,3,1,molul,high
mununa,strained,3,1,moron,m sound
mununa,strained,3,1,morur,murder
munupa,strained,3,1,morof,morph
munuta,strained,3,1,molot,vowel large O sound
munuta,strained,3,1,molus,mold (bacteria)
munuta,strained,3,1,monot,occuptation
munuta,strained,3,1,moroz,metamorphosis
munuta,strained,3,1,morut,mortar
munuta,strained,3,1,mulos,mollusk
mupaka,held,3,1,mopak,mope
mupana,held,3,1,mubal,mobile
mupipa,held,3,1,mopip,twelve
mupuna,strained,3,1,mofol,muffle
mupuna,strained,3,1,movun,move on
mutaka,held,3,1,mudaj,dive
mutaka,held,3,1,musax,mustache
mutaka,held,3,1,mutak,paddle
mutama,held,3,1,musam,convention
mutana,held,3,1,modan,modern
mutana,held,3,1,mosal,mustelidae
mutana,held,3,1,motar,moat
mutana,held,3,1,musaq,aardvark
mutana,held,3,1,musar,massacre
mutana,held,3,1,mutal,mutual
mutana,held,3,1,mutan,mutant
mutapa,held,3,1,modaf,modify
mutata,held,3,1,mudat,mutilate
mutata,held,3,1,musat,member
mutika,held,3,1,mosig,fork (utensil)
mutika,held,3,1,museg,concept
mutika,held,3,1,muzig,muse
mutina,held,3,1,mutin,mutiny
mutipa,held,3,1,motev,motive
mutipa,held,3,1,musib,party
mutipa,held,3,1,mutip,peak
mutipa,held,3,1,mutiv,motivate
mutita,held,3,1,modet,moderate
mutita,held,3,1,modis,medicine
mutita,held,3,1,moset,emaciate
mutita,held,3,1,mozit,mosquito
mutita,held,3,1,muted,mood
mutuna,strained,3,1,moton,moot
mututa,strained,3,1,modod,mode
mututa,strained,3,1,mosod,most (-est) (large-collection-partition-focus)
mututa,strained,3,1,motut,mountain
mututa,strained,3,1,mozoz,hash
nakaka,held,3,1,lagak,like
nakama,held,3,1,lakam,warfare
nakama,held,3,1,nakam,revenge
nakama,held,3,1,raxam,crime
nakana,held,3,1,lagan,elegant
nakana,held,3,1,lajan,legend
nakana,held,3,1,nagal,palm tree
nakana,held,3,1,nakar,exhaust
nakana,held,3,1,ragal,wrangle
nakana,held,3,1,ragan,rag
nakapa,held,3,1,ragav,rot
nakata,held,3,1,rajas,registry
nakika,held,3,1,lakix,relaxation
nakika,held,3,1,nagik,goad
nakika,held,3,1,nakek,crevice
nakika,held,3,1,rakek,guard
nakima,held,3,1,lakim,prosperity
nakina,held,3,1,laken,diagonal
nakina,held,3,1,laxiq,virtuous
nakina,held,3,1,nagin,eel
nakina,held,3,1,naxen,national
nakina,held,3,1,raken,bow
nakina,held,3,1,raxen,rational
nakipa,held,3,1,lajip,garbage
nakita,held,3,1,lajis,legislate
nakita,held,3,1,lakit,lanky
nakita,held,3,1,rakid,arachnid
nakuka,held,3,1,lagug,organ (body)
nakuka,held,3,1,lakok,client
nakuna,held,3,1,lagor,log
nakuna,held,3,1,lagun,lug
nakuna,held,3,1,lakol,lock
nakuna,held,3,1,nagor,inaugurate
nakuna,held,3,1,nagun,melody
nakuna,held,3,1,nakol,cervidae
nakuna,held,3,1,nakur,knock out
nakuna,held,3,1,ragul,ring (shape)
nakuna,held,3,1,rakol,wrinkle
nakupa,held,3,1,naxof,breeze
nakuta,held,3,1,lakos,lack
nakuta,held,3,1,nagot,contrast
nakuta,held,3,1,najot,nauseate
nakuta,held,3,1,rakut,rocket
nakuta,held,3,1,raxut,permission
namana,held,3,1,laman,lamb
namana,held,3,1,namal,port
namapa,held,3,1,lamap,smear
namata,held,3,1,ramaz,rim
namina,held,3,1,lamin,laminate
namina,held,3,1,namin,nominate
namipa,held,3,1,namip,magnet
namipa,held,3,1,ramip,r sound
namita,held,3,1,lamet,loom
namita,held,3,1,ramed,romp
namuna,held,3,1,lamoq,lump
namuna,held,3,1,lamor,lumber
namuna,held,3,1,namor,humble
namupa,held,3,1,ramob,ramble
namupa,held,3,1,ramuv,remove
namuta,held,3,1,lamod,tutor
namuta,held,3,1,ramus,trample
nanaka,strained,3,1,narak,any
nanaka,strained,3,1,rarak,rear
nanama,strained,3,1,ranam,random
nanapa,strained,3,1,larap,lepton
nanata,strained,3,1,lalad,wild
nanata,strained,3,1,lanad,lounge
nanika,held,3,1,lalex,old-fashioned
nanika,held,3,1,lareg,element
nanika,held,3,1,ranek,rank
nanima,held,3,1,lanim,league
nanipa,held,3,1,laliv,lush
nanipa,held,3,1,larev,larva
nanipa,held,3,1,narev,river
nanita,held,3,1,lanes,miserly
nanita,held,3,1,lanit,lint
nanita,held,3,1,lares,let in
nanita,held,3,1,nanid,nand
nanita,held,3,1,narit,narrate
nanita,held,3,1,raled,revile
nanita,held,3,1,ranez,ram
nanita,held,3,1,ranid,rind
nanuka,held,3,1,lanok,wool
nanuka,held,3,1,laroj,let down
nanuka,held,3,1,naroj,nurture
nanuka,held,3,1,ralog,relegate
nanuka,held,3,1,ranog,runt
nanuma,held,3,1,larom,limb
nanupa,held,3,1,laruv,leave
nanupa,held,3,1,narob,neighbor
nanupa,held,3,1,naruv,nerve
nanuta,held,3,1,larod,large
nanuta,held,3,1,larus,gull
nanuta,held,3,1,nanoz,noise
nanuta,held,3,1,naroc,north
nanuta,held,3,1,ranos,ransack
nanuta,held,3,1,ranut,rant
napaka,held,3,1,nafak,capacity
napaka,held,3,1,rafak,raisard
napana,held,3,1,labal,label/characterization
napana,held,3,1,lafan,satellite
napana,held,3,1,lapar,elaborate
napana,held,3,1,lavar,lava
napana,held,3,1,naban,nub
napana,held,3,1,napar,nap
napana,held,3,1,rabal,rebel
napana,held,3,1,rafal,mist
napana,held,3,1,rapar,rupture
napapa,held,3,1,rabap,ride
napata,held,3,1,lavat,levitate
napata,held,3,1,nabas,neptune
napata,held,3,1,nafas,widespread
napata,held,3,1,rapad,pad
napata,held,3,1,ravaC,drizzle
napika,held,3,1,rapix,rap
napika,held,3,1,ravij,ravish
napina,held,3,1,labin,lobby
napina,held,3,1,nabeq,knob
napina,held,3,1,raven,revenue
napipa,held,3,1,lafif,four
napipa,held,3,1,ravev,particle
napita,held,3,1,lafet,laugh
napita,held,3,1,lapes,lap (race)
napita,held,3,1,navit,navigate
napita,held,3,1,rabet,rabbit
napita,held,3,1,rafed,rife
napita,held,3,1,rapit,interest (banking)
napita,held,3,1,ravit,raft
napuka,held,3,1,napok,inflate
napuka,held,3,1,navok,prophesy
napuka,held,3,1,rabuk,rebuke
napuka,held,3,1,rapok,wrap up
napuka,held,3,1,ravok,profut
napuna,held,3,1,labor,lab
napuna,held,3,1,rabor,rob
napuna,held,3,1,rafor,rough
napuna,held,3,1,raful,ruffle
napuna,held,3,1,rapol,repeal
napupa,held,3,1,lafuf,far (large-distance-focus)
naputa,held,3,1,labot,fan (action)
naputa,held,3,1,rabus,rhombus
nataka,held,3,1,ladaj,l sound
nataka,held,3,1,nadaj,knowledge
nataka,held,3,1,natak,nod
nataka,held,3,1,radax,radish
nataka,held,3,1,rasaj,rouse
nataka,held,3,1,ratak,rhetoric
natana,held,3,1,laCar,lather
natana,held,3,1,lazan,almond
natana,held,3,1,nadar,cnidaria
natana,held,3,1,nasar,ally
natana,held,3,1,natal,exploit
natana,held,3,1,natan,gnat
natana,held,3,1,radaq,cart
natana,held,3,1,radar,rare
natana,held,3,1,ratan,ratify
natana,held,3,1,razal,wrestle
natana,held,3,1,razan,resonance
natapa,held,3,1,lataf,entertain
natapa,held,3,1,nataf,notify
natata,held,3,1,nadat,banish
natata,held,3,1,nasat,attempt
natata,held,3,1,nataz,glory
natata,held,3,1,nazaz,as
natata,held,3,1,radat,eradicate
natata,held,3,1,rasat,furnish
natata,held,3,1,razas,ruse
natika,held,3,1,lasek,flock
natika,held,3,1,latex,latch
natika,held,3,1,naseg,retreat
natika,held,3,1,natex,n sound
natima,held,3,1,lazem,due
natima,held,3,1,natem,parallax
natina,held,3,1,laden,laud
natina,held,3,1,lasen,license
natina,held,3,1,latin,lightning
natina,held,3,1,nateq,knight
natina,held,3,1,razin,resin
natipa,held,3,1,nativ,generous
natipa,held,3,1,rasef,hover
natita,held,3,1,laCid,stack
natita,held,3,1,ladid,delicious
natita,held,3,1,latet,light
natita,held,3,1,latis,lattice
natita,held,3,1,nases,nice
natita,held,3,1,natis,notice
natita,held,3,1,racis,spray
natita,held,3,1,rated,write
natita,held,3,1,ratiz,flicker
natita,held,3,1,razet,rice
natuka,held,3,1,latuk,corny
natuka,held,3,1,ratox,vowel a sound
natuka,held,3,1,razuk,reminiscent of (-esque)
natuma,held,3,1,razom,rhizome
natuna,held,3,1,laCur,leather
natuna,held,3,1,lator,luster
natuna,held,3,1,lazul,lapis lazuli
natuna,held,3,1,nator,monitor
natuna,held,3,1,nazul,lodge
natuna,held,3,1,racun,wrath
natuna,held,3,1,raCur,rather
natuna,held,3,1,rasol,messenger
natuna,held,3,1,rason,rust
natuna,held,3,1,rator,raptor
natuna,held,3,1,ratun,rat
natuna,held,3,1,razun,residue
natupa,held,3,1,lazup,candle
natupa,held,3,1,rasop,rasp
natuta,held,3,1,lasut,last
natuta,held,3,1,latus,lettuce
natuta,held,3,1,nadud,wander
natuta,held,3,1,radud,shallow (depth)
natuta,held,3,1,rasos,in
natuta,held,3,1,ratuz,race (event)
natuta,held,3,1,razod,reside
natuta,held,3,1,razuz,consonant
nikaka,held,3,1,lekak,collect
nikaka,held,3,1,ligax,mangle
nikaka,held,3,1,negax,negotiate
nikana,held,3,1,likan,liken
nikana,held,3,1,liyal,boolean
nikana,held,3,1,nexan,nation
nikana,held,3,1,nikan,enter a state
nikana,held,3,1,nixan,herring (fish)
nikana,held,3,1,regar,regular
nikana,held,3,1,rekan,recognize
nikana,held,3,1,rigar,require
nikana,held,3,1,rikal,recline
nikapa,held,3,1,rekav,ingredient
nikapa,held,3,1,rikap,recap
nikata,held,3,1,nigad,naked
nikata,held,3,1,nixas,ugly
nikata,held,3,1,regac,wreck
nikata,held,3,1,rejat,register
nikata,held,3,1,rigad,regard
nikata,held,3,1,rikas,relax
nikika,strained,3,1,legik,link
nikika,strained,3,1,lekix,languish
nikika,strained,3,1,likex,relinquish
nikina,strained,3,1,lixeq,ideal
nikina,strained,3,1,regin,reign
nikina,strained,3,1,rejin,zeal
nikina,strained,3,1,rigen,rig
nikipa,strained,3,1,negiv,virus
nikipa,strained,3,1,rekib,perpetrate
nikita,strained,3,1,negis,10^27
nikita,strained,3,1,regiz,prerequisite
nikita,strained,3,1,riket,racket (tool)
nikita,strained,3,1,rixet,net
nikuka,held,3,1,legog,permute
nikuka,held,3,1,lejuj,logic
nikuka,held,3,1,lekug,look
nikuka,held,3,1,nijok,specific
nikuka,held,3,1,nikuk,pink
nikuka,held,3,1,rikox,reaction
nikuka,held,3,1,rikuk,up
nikuma,held,3,1,rixom,record
nikuna,held,3,1,ligol,ridicule
nikuna,held,3,1,lijur,leisure
nikuna,held,3,1,nikun,nickname
nikuna,held,3,1,rekul,recluse
nikuna,held,3,1,rigol,wriggle
nikuna,held,3,1,rigur,recruit
nikuna,held,3,1,rijon,origin
nikuna,held,3,1,rikor,recur
nikuna,held,3,1,rikul,recoil
nikupa,held,3,1,regov,wring
nikupa,held,3,1,rekup,recoup
nikupa,held,3,1,rigov,clod of earth
nikuta,held,3,1,legoz,leg
nikuta,held,3,1,negud,dot
nikuta,held,3,1,nekot,anecdote
nikuta,held,3,1,rijos,rejoice
nikuta,held,3,1,rikuz,concentration
nimana,held,3,1,limaq,leeway
nimana,held,3,1,rimar,remark
nimata,held,3,1,rimat,remote (distance)
nimika,strained,3,1,remik,rhyme
nimina,strained,3,1,nimen,depression
nimina,strained,3,1,rimen,remain
nimipa,strained,3,1,lemip,limp
nimuta,held,3,1,nemut,clay
nimuta,held,3,1,rimoz,revise
ninaka,held,3,1,lenak,lone
ninaka,held,3,1,lerax,10^12
ninaka,held,3,1,nirax,inertia
ninaka,held,3,1,renag,renege
ninaka,held,3,1,riraj,rearrange
ninapa,held,3,1,rilap,relapse
ninata,held,3,1,lenas,lane
ninata,held,3,1,linas,stingy
ninata,held,3,1,nelaz,analyse
ninata,held,3,1,nirat,neutron
ninata,held,3,1,relas,rile
ninata,held,3,1,renaz,earnest
ninata,held,3,1,rilas,release
ninika,strained,3,1,linej,lineage
ninika,strained,3,1,relik,calendar
ninika,strained,3,1,renix,ray
ninika,strained,3,1,rinex,ductile
ninima,strained,3,1,linem,courtesy
ninima,strained,3,1,renim,citizen
ninima,strained,3,1,rinem,folk
ninipa,strained,3,1,relif,relief
ninita,strained,3,1,lenid,landscape
ninita,strained,3,1,leric,levy
ninita,strained,3,1,lired,wet
ninita,strained,3,1,niles,lux (measurement)
ninita,strained,3,1,reliz,reel
ninita,strained,3,1,rinet,rinse
ninuka,held,3,1,linox,temporary
ninuka,held,3,1,niluk,wage war
ninuka,held,3,1,ninuk,justification
ninuma,held,3,1,nilom,restraint
ninupa,held,3,1,linuf,lean (fat)
ninuta,held,3,1,linot,lynch
ninuta,held,3,1,linuz,drip
ninuta,held,3,1,nelot,annihilate
ninuta,held,3,1,nilod,neon
ninuta,held,3,1,relot,riot
ninuta,held,3,1,rinus,rhinoceros
nipaka,held,3,1,livak,evict
nipaka,held,3,1,nevak,realize
nipaka,held,3,1,revak,revoke
nipama,held,3,1,rifam,revamp
nipana,held,3,1,lebar,library
nipana,held,3,1,lefar,leverage
nipana,held,3,1,libar,leap
nipana,held,3,1,neval,navel
nipana,held,3,1,nival,harp
nipana,held,3,1,rebar,rib
nipana,held,3,1,refar,refrain
nipana,held,3,1,repal,republic
nipana,held,3,1,reval,rival
nipana,held,3,1,ribar,rebar
nipana,held,3,1,rifar,refresh
nipana,held,3,1,ripal,repulse
nipana,held,3,1,ripan,repent
nipana,held,3,1,rival,revolve
nipapa,held,3,1,lepap,push
nipapa,held,3,1,revav,lot (amount)
nipapa,held,3,1,ribab,ribbit
nipapa,held,3,1,rivav,revive
nipata,held,3,1,nifat,invest
nipata,held,3,1,rifat,rivet
nipata,held,3,1,ripaz,reap
